0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,472208.26,453660.67,1268168.91,500000.00,1624140.13,380272.82,2575724.10,0.00,1300527.83,0.00,76215.54,249323.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,114433.39,222408.18,371662.24,308526.80,392854.08,3336538.85,0.00,2575724.10,0.00,250000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,373581.79,1493490.75,0.00,675243.29,2694445.12,0.00,3336538.85,380272.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,478390.36,765286.95,855418.85,2574431.76,0.00,2694445.12,392854.08,1624140.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,974480.29,4395.40,1724069.26,2300398.58,1386231.52,2744484.27,3928075.12,0.00,2574431.76,675243.29,308526.80,500000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,1000000.00,0.00,0.00,219468.02,0.00,483081.92,0.00,791530.43,8308542.84,0.00,3928075.12,855418.85,0.00,371662.24,1268168.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,597984.63,29006.09,8579802.01,406804.73,1800381.19,0.00,8308542.84,2744484.27,765286.95,1493490.75,222408.18,453660.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,1000000.00,0.00,0.00,0.00,940038.83,0.00,1089503.02,1128324.80,0.00,1800381.19,791530.43,1386231.52,478390.36,373581.79,114433.39,472208.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,958139.46,640631.54,1075212.33,850900.12,1214263.03,714125.94,2452523.08,0.00,1128324.80,406804.73,0.00,2300398.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,501841.49,250000.00,1000000.00,536555.63,1889371.18,1313691.00,0.00,2452523.08,1089503.02,8579802.01,483081.92,1724069.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000000.00,0.00,0.00,0.00,110373.42,673871.57,98186.13,641874.91,750000.00,0.00,1313691.00,714125.94,0.00,29006.09,0.00,4395.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,1000000.00,1038213.13,58376.76,12533.57,272132.97,0.00,750000.00,1889371.18,1214263.03,940038.83,597984.63,219468.02,974480.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,519196.34,250000.00,767423.30,1750000.00,0.00,272132.97,641874.91,536555.63,850900.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1000000.00,0.00,0.00,311203.06,606496.44,2173864.62,0.00,1750000.00,12533.57,98186.13,1000000.00,1075212.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
199211.99,0.00,0.00,1875738.66,859697.70,0.00,2173864.62,767423.30,58376.76,673871.57,250000.00,640631.54,0.00,0.00,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2000000.00,0.00,0.00,0.00,0.00,859697.70,606496.44,250000.00,1038213.13,110373.42,501841.49,958139.46,1000000.00,0.00,0.00,0.00,1000000.00,1000000.00,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
1856274.22,0.00,0.00,0.00,0.00,1875738.66,311203.06,519196.34,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
0.00,0.00,0.00,1856274.22,2000000.00,199211.99,1000000.00,0.00,0.00,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1000000.00
